Headlines,Summary,URL
"More than 30 killed in blast at Pakistan mosque, officials say","The attack, which took place during Friday prayers in the capital Islamabad, injured almost 170 people.",https://www.bbc.com/news/articles/cg7y7gz2835o
They were drawn to Korea with dreams of K-pop stardom - but then let down,"Stories of aspiring foreign trainees shed light on an under-regulated industry, where there is opportunity and risk.",https://www.bbc.com/news/articles/cvgnq9rwyqno
Will Sunday's snap election gamble pay off for Japan's first female premier?,Sanae Takaichi is popular - but inflation and a diplomatic row with China weigh on voters' minds.,https://www.bbc.com/news/articles/ckgl53zll3jo
At least 18 die in 'rat-hole' mine blast in India,"Rescue operations are on as more people are feared trapped inside the mine, police say.",https://www.bbc.com/news/articles/c20zvvez9y9o
Trump endorses Japan's Takaichi ahead of snap election,It is rare for US presidents to publicly back candidates in foreign elections.,https://www.bbc.com/news/articles/c5yd14r2mgno
"We had sex in a Chinese hotel, then found we had been broadcast to thousands",A couple who stayed in Shenzhen discovered their intimate moments were filmed as spy-cam porn.,https://www.bbc.com/news/articles/c62rexy9y3no
Meet the women protecting India's snow leopards,The women brave biting cold to count and conserve a predator once seen as a threat in their villages.,https://www.bbc.com/news/articles/c4g05xg1qzeo
"For Thailand's popular progressives, winning the vote is only the first hurdle",The country votes again this weekend after three years of political turmoil.,https://www.bbc.com/news/articles/cp820jrq3yvo
Japanese city cancels cherry blossom festival over badly behaved tourists,"""Overtourism"" during Japan's iconic blossom season makes life for locals in Fujiyoshida town unmanageable, authorities say.",https://www.bbc.com/news/articles/c1wzrlndzjro
Political row erupts in India over ex-army chief's unpublished memoir,In the book top political leaders are accused of failing to give clear directions during 2020 India-China clashes.,https://www.bbc.com/news/articles/c0er0qrxlzzo
Gen Z toppled an autocrat - but old guard tipped to win Bangladesh vote,A student uprising promised a new dawn in Bangladesh but old parties are tipped to win a landmark election.,https://www.bbc.com/news/articles/c1m7444nr3yo
A global craze for Korean culture is making its humblest snacks unaffordable,"Black, crispy, often flat and square, dried seaweed is growing in popularity - but also in price.",https://www.bbc.com/news/articles/c4gv1lyvvedo
The yachting industry searches for alternatives to teak,"Prized for its beauty, teak is in short supply, forcing the yacht industry to look for alternatives.",https://www.bbc.com/news/articles/clygdez8d41o
India's regulator investigates after jets brush wingtips at Mumbai airport,India's aviation regulator said the right wingtips of both aircraft touched each other.,https://www.bbc.com/news/articles/c620y1y9559o
Draco Malfoy becomes unlikely Lunar New Year mascot in China,This year's trendy Lunar New Year decor comes with a stroke of wizardry.,https://www.bbc.com/news/articles/c0504y7p76lo
Rights groups say China detained two journalists over corruption report,Liu Hu and Wu Yingjiao have been reportedly detained after exposing corruption by a senior official in Sichuan.,https://www.bbc.com/news/articles/cly90xyp6k6o
'Never imagined this': Indian village grapples with interfaith couple's killing,"Police say they were beaten to death, allegedly by the woman's three brothers, who have been arrested.",https://www.bbc.com/news/articles/c0jvy09dvw9o
The Chinese planemaker taking on Boeing and Airbus,Comac's passenger jet is attracting customers in South East Asia where demand for affordable aircraft is growing.,https://www.bbc.com/news/articles/ce3exl1k247o
No defect found in switch of jet grounded by Air India - regulator,The Boeing 787-8 jet was grounded after a pilot reported a possible issue with the fuel control switch.,https://www.bbc.com/news/articles/c8e5zwndddyo
Beijing criticises Dalai Lama Grammy win as 'manipulation',The Buddhist spiritual leader is recognised in the audiobook category for his meditations.,https://www.bbc.com/news/articles/cwy8zqn9571o
China executes four more Myanmar mafia members,"China has executed four members of the Bai family mafia, which ran scam centres in Myanmar, state media report.",https://www.bbc.com/news/articles/cg4e9eqz4rxo
India's snakebite crisis is killing tens of thousands every year,A new report has found that 99% of healthcare workers in India face challenges administering antivenom.,https://www.bbc.com/news/articles/cy8p27vmyvmo
Deadly gun and bomb attacks hit Pakistan's Balochistan province,The Pakistani military says 31 civilians and 17 security forces were killed and its response killed 145 attackers.,https://www.bbc.com/news/articles/cn42nedxqyqo
Rare earths and data centres: India pushes local industry as global tensions rise,India's budget focuses on infrastructure and defence spending and tax breaks for data-centre investments.,https://www.bbc.com/news/articles/c3dm790vxlko
Pokémon cancels event at controversial Japan shrine following backlash,"The event, advertised through official channels, was criticised in China for being held at a military memorial.",https://www.bbc.com/news/articles/cdjn0nmnjmwo
An ingredient for this curry is missing - and in eight minutes it's at the door,India's quick-commerce boom means groceries in minutes - but it can be dangerous for riders.,https://www.bbc.com/news/articles/cvgx7ykl12go
Labour peer who had sanctions lifted by China says it's 'meagre return' for UK,She says raising the case of campaigner Jimmy Lai is more important than lifting sanctions against her.,https://www.bbc.com/news/articles/c70lg4jr0xlo
"At least 170 killed in air strikes during Myanmar's widely criticised election, UN says","The UN said ""credible sources"" had counted more than 400 strikes in the same period.",https://www.bbc.com/news/articles/cg5gl8grv66o
Indonesian couple caned 140 times for sex and alcohol offences,Caning is a common but controversial punishment for violating Islamic law in Aceh province.,https://www.bbc.com/news/articles/c23ryxre907o
Vietnam to sell tycoon's Hermès Birkin bags to offset fraud losses,"Lan had tried to hold on the bags, saying she wanted to leave them as ""keepsakes"" for her children.",https://www.bbc.com/news/articles/c1evy17dlvzo
Imran Khan not the only one silenced as Pakistan military stifles dissent,The former PM may be silenced but he's far from the only one under pressure as the military stifles dissent.,https://www.bbc.com/news/articles/cwy82yp8xnno
Why China moved so quickly to execute 11 members of a notorious mafia family,The Ming family ran scam compounds along the Chinese border with Myanmar in Shan state.,https://www.bbc.com/news/articles/cd6wegndnjlo
Big challenges lurk behind India's world-beating growth,India expects to clock a 7.3% GDP rate but experts detect underlying stress in the economy.,https://www.bbc.com/news/articles/cn8jprzx4xlo
CCTV captures moment mayor hit in rocket launcher attack in the Philippines,A mayor in the Philippines has survived a rocket launcher attack on his vehicle in broad daylight.,https://www.bbc.com/news/videos/cj9rgvdrr1ko
China executes 11 members of Myanmar scam mafia,"China executes 11 members of the Ming family that ran scam centres in Myanmar, state media report.",https://www.bbc.com/news/articles/cx2gdrvy9gjo
Man who exposed human rights abuses in China granted US asylum,Guan Heng secretly filmed detention facilitates in Xinjiang before escaping to the US in 2021.,https://www.bbc.com/news/articles/cn8jkrzl85go
Indians pay tribute after Arijit Singh retires at 38 as Bollywood singer,Singh has been one of the most loved and recognisable voices of Bollywood for more than a decade.,https://www.bbc.com/news/articles/cddgpp7jpm8o
China suspends Irish beef imports two weeks after resuming,"The new ban is due to Bluetongue Virus (BTV), cases of which have been detected in four herds in County Wexford.",https://www.bbc.com/news/articles/cn9z4l1v27po
The politician whose death leaves a vacuum in India's richest state,"Ajit Pawar rose through the ranks in Maharashtra with a mixture of pragmatism and shrewdness, his mercurial personality earning him both loyal supporters and vocal critics.",https://www.bbc.com/news/articles/cwy82qxzge0o
Grief and shock after Indian politician Ajit Pawar killed in plane crash,Pawar and four others died after the plane they were travelling in crashed in India's Maharashtra state.,https://www.bbc.com/news/articles/c98prmd0jl0o
Malaysia football officials quit over foreign-born players scandal,Fifa had accused Malaysia's football association of doctoring citizenship documents.,https://www.bbc.com/news/articles/cdx4pdg9w2wo
Bondi Beach shooting accused faces court for the first time,"The 24-year-old faces 59 charges, including 15 counts of murder and one of committing a terrorist attack.",https://www.bbc.com/news/articles/c3rzwe7lr4jo
"Sydney police plead for return of man, 85, kidnapped by mistake",Police say they're 'a million percent confident' Chris Baghsarian was not the intended target.,https://www.bbc.com/news/articles/c0ljzye1zgno
Ex-winger Utai in serious condition after shooting,"Former NRL star Matt Utai is in a ""critical condition"" after being shot multiple times outside his home in Sydney, Australia.",https://www.bbc.com/sport/rugby-league/articles/c8eg71gywlyo
Rain ends Ireland & Australia's T20 World Cup hopes,Ireland and Australia are both eliminated from the T20 World Cup as washes out the Group B game between the Irish and Zimbabwe.,https://www.bbc.com/sport/cricket/articles/czj1e0m4rk0o
Sussan Ley and the glass cliff: Does Australian politics still have a problem with women?,The Liberal Party elected its first female leader at a time of crisis. She lasted less than a year.,https://www.bbc.com/news/articles/c4g5pjn3p50o
This tiny Australian town is up for sale - but the locals don't want to leave,"Residents say the sale of Licola - population, five - jeopardises its future.",https://www.bbc.com/news/articles/c3wz49z6gyyo
Four attacks in 48 hours: How east Australia's beaches became a 'perfect storm' for sharks,Human-shark encounters in Australia are rising - but experts are keen to point out it isn't the animals' fault.,https://www.bbc.com/news/articles/c0err023g5lo
